TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,LATITUDE,LONGITUDE
7,-0.3614457831325301,-0.5,0.0,-1.15443892074904,28,4,16,-1.7177598489825807,-1.5767379688993046
2,0.3514056224899598,-0.5,0.0,-1.1300538279991914,25,5,11,-0.06984409926663528,-0.6517325983926482
11,-0.1265070281124498,0.0,0.0,0.0,28,4,14,-0.5271091826574328,1.150149064069223
11,4.442771084337349,0.5,1.0,0.0,28,4,9,-0.0023975336871418927,-0.17012619614458538
7,0.2540160642570281,0.0,0.0,-0.939037268125379,28,4,14,0.31860787501936066,1.211905068283763
0,-0.4779116465863454,-1.0,-0.5,-1.5567929511215384,25,3,1,-1.0064465675630103,-0.8974407210279904
0,-0.5572339357429719,-1.0,-0.5,0.0,25,7,13,0.2702929187941008,0.9352684844394131
10,0.7680722891566265,2.0,1.0,-0.45235145865965465,14,10,11,-1.46292799869856,-0.44880587891401796
0,3.8403614457831323,0.0,0.5,0.0,28,4,12,0.5920021316367158,-0.3592815384137019
2,-0.40160642570281124,-1.0,-0.5,-1.6065791821524789,25,3,1,-0.8922569130185539,-0.29729104778500637
4,-0.45180722891566266,-1.0,-0.5,-1.304813659373105,25,8,19,-0.8681667354635713,-1.3095896749779625
10,6.198795180722891,1.5,0.5,0.0,28,4,9,-0.18743870575018248,-0.5368431600031616
0,0.5753012048192772,0.5,0.0,0.0,28,4,12,0.006388040796976942,-0.38957678736512247
7,-0.07530120481927711,0.0,0.0,-0.3212815851292195,28,4,9,-0.8931432271414582,0.006182852447576132
0,-0.19678714859437751,-1.0,-0.5,0.0,26,4,10,1.034090368947282,-0.2485831736543717
7,0.32630522088353414,0.0,0.0,-0.9187163575005053,28,4,9,-1.081941823555361,-0.2984921722861919
7,11.721887550200803,0.5,2.0,5.401086846835205,28,4,12,0.14992301982550935,-0.4499417034012149
7,-0.1256024096385542,0.0,0.0,-0.7764699831263897,28,4,16,-1.3178154489724991,-1.8821095271164605
11,0.2749879518072289,-0.5,0.5,0.0,28,4,14,0.8640720501632716,1.123439379526686
0,-0.3072289156626506,-0.5,0.0,-1.1229415092804858,25,7,13,0.06949999419269826,1.000091610526882
11,0.37650602409638556,0.0,0.18693042898421863,1.1133747049868614,28,4,9,-0.29329449802757634,0.24390755366589673
0,-0.5481927710843374,-1.0,-0.5,0.0,28,4,14,0.2702929187941008,0.9352684844394131
10,0.5020080321285141,1.5,1.0,0.0,28,4,14,0.5624879854149282,0.7788650568024823
7,-0.19076305220883535,0.5,0.0,-0.5082339628780572,28,4,16,-2.092482509520219,-2.7722298491979678
4,-0.3273092369477912,0.0,0.0,-0.7459886171890792,28,4,16,-0.9707715686031563,-1.3802482477772386
10,0.2761044176706827,2.0,0.18693042898421863,-1.1625672849989894,28,4,9,-0.40756514137867905,0.480986180502567
0,-0.6285140562248996,-1.0,-0.5,-1.60962731874621,25,7,13,-0.0646973176421058,1.1240161963175508
0,-0.2761044176706827,-0.5,0.0,-1.1910165598738125,25,5,11,0.9627597627136429,0.06422862859009969
0,-0.30823293172690763,0.0,0.0,0.0,25,7,13,0.4856547030826979,0.6722400277692541
12,25.276104417670684,2.5,2.0,8.896283474313476,28,4,12,0.6233037350406602,-0.259947354890764
2,0.4267068273092369,-0.5,0.0,-1.1452945109678467,28,4,9,-0.5552385343553546,-0.5007906264779854
12,7.956827309236948,0.0,1.0,2.1243400085743263,28,4,12,0.7843117639195752,-0.11830865619259727
2,0.642570281124498,-0.5,-0.5,-1.0944922344056625,25,3,1,0.08177379079725258,-0.014750749032297833
0,-0.5491967871485943,-1.0,-0.5,0.0,25,7,13,0.33869880249113404,0.41868106253333587
0,-0.357429718875502,-0.5,-0.5,0.0,25,7,13,0.5494921336755417,0.09326833636194067
0,-0.6024096385542169,-1.0,-0.5,0.0,25,7,13,0.5986648868381962,1.5719614307072138
10,0.2761044176706827,0.5,0.5,1.5035361889844359,28,4,0,1.422279985127432,0.5834211252997328
10,1.1395582329317269,2.5,2.5,0.0,28,4,14,0.16490480835754176,1.3358741768113251
11,-0.02610441767068273,0.5,0.0,-0.634223608752274,28,4,16,-1.7104206661430674,-2.092059955684161
10,0.12449799196787148,1.0,0.5,0.0,28,4,9,-0.9719088339576865,0.08433410716423366
10,-0.02610441767068273,0.5,0.0,-0.47572050587825937,28,4,9,-1.555686418056422,-0.252218207770899
7,-0.12650602409638553,0.0,0.5,-0.9187163575005053,28,4,9,-1.4424515188798663,0.16123971464281223
7,0.07530120481927711,0.0,0.0,-0.9512298145003032,28,4,16,-1.3238337157835034,-1.3027222901649957
10,0.2761044176706827,0.5,0.5,1.5035361889844359,28,4,0,1.422279985127432,0.5834211252997328
10,0.41164658634538154,2.5,1.5,0.3594689208040483,28,4,14,-0.6573802484037442,1.9369291457040072
0,2.4799196787148596,-0.5,0.0,0.0,25,5,11,0.8107095521187674,-0.15391695174321404
0,-0.23092369477911648,-0.5,-0.5,0.0,25,5,11,0.9272649923655584,-0.3263238297977688
2,-0.5582329317269076,0.0,-0.5,-1.7264725548392337,25,3,1,-1.4153887099166993,-0.08298530615787357
12,-0.2781124497991968,-0.5,0.0,-0.8435289881884728,28,4,16,-1.706681492790844,-2.403572683406253
0,6.194779116465863,0.5,1.0,0.0,25,5,11,0.7693619146351808,-0.18234620332289134
0,0.32630522088353414,-0.5,-0.5,-1.304813659373105,25,3,1,-0.461655397995085,-0.3835058648450657
4,-0.23092369477911648,-1.0,-0.5,0.0,25,5,11,0.3778916814443633,-0.3936095579309875
2,-0.02610441767068273,1.0,0.0,-0.695186340626895,25,3,1,-0.8359377531898059,-0.531814069525624
2,1.2901606425702812,-0.5,0.0,-0.8719782630632958,25,5,11,0.2573643676122805,-0.3791901275514953
12,3.38855421686747,1.0,1.0,2.332629342479281,28,4,12,0.8465031825699753,-0.3125247495519409
10,-0.37650602409638556,0.5,0.0,0.0,28,4,14,-0.08745517229435955,1.5636782228619075
0,-0.44176706827309237,-1.0,-0.5,-1.4277551686535908,25,3,1,-1.4916630554147392,-0.1055237049531149
7,-0.17570381526104417,0.5,-0.5,0.0,28,4,14,-0.2343494757653457,1.90006036200292
2,-0.28714859437751006,-0.5,-0.5,-1.4998944013718922,25,3,1,-0.9203189641588285,-0.8414142983508918
11,-0.2761044176706827,0.0,0.0,-0.9065238111255811,28,4,16,-1.893803278702095,-2.665270404941203
7,0.7028112449799196,0.0,0.0,-0.5427795109403425,28,4,9,-1.026715442271855,-0.6656988862501741
10,1.2801204819277108,1.5,0.0,0.5443892074903987,28,4,9,-0.8844854096480531,-0.5620252199741486
7,-0.20080321285140562,0.0,0.0,-0.2440621247546996,28,4,0,1.225401899740383,0.9402342536910092
7,-0.09649799196787148,0.5,0.5,-0.8181278499073806,28,4,14,-0.42790587939472935,1.9028178035060637
0,-0.08634538152610442,-0.5,-0.5,0.0,25,5,11,0.6836711945116261,-0.05066575677027779
10,0.46686746987951805,0.0,0.0,0.0,28,4,14,0.46969078268484754,1.4758041918080866
10,-0.15060240963855423,0.0,0.0,-0.44117495781597416,28,4,0,1.2824978677000414,1.155149462116212
4,0.12550200803212852,0.0,0.0,-0.833368532876036,28,4,16,-1.5522004773107658,-1.9124067548562094
7,-0.2761044176706827,0.0,0.0,-0.9786630438438827,28,4,14,-0.6894666447503665,1.1179690192571516
7,0.2761034136546185,0.0,-0.5,-1.1016045531243683,28,4,14,0.6475707191452841,0.4608243064617107
10,0.08162650602409638,2.5,1.0,0.9467432378628973,28,4,9,-0.5216144913708525,0.5993286044846318
0,5.0953815261044175,0.0,1.0,0.82888195623863,25,5,11,0.37621487094171174,-0.5910302989505968
2,1.8825301204819278,0.0,0.5,-0.5031537352218388,25,5,11,0.6535912673310676,-0.4748407966444966
7,-0.16666666666666666,0.5,0.0,0.0,28,4,14,-0.5100627499010493,1.457826900056025
2,0.07329317269076305,-1.0,0.0,-0.8577536256258843,25,3,1,-0.24396090793914013,0.2810909647075196
0,-0.6375602409638554,-1.0,-0.5,0.0,25,7,13,-0.5408898273395781,0.9340980311568233
10,1.3303212851405624,1.5,0.0,0.0,28,4,14,0.33775545399745366,-0.08868916344732893
0,-0.2761044176706827,0.0,-0.5,0.0,25,5,11,0.21482014902852722,-0.5381056269418197
0,1.2801204819277108,0.0,0.5,-0.2196770320048512,25,5,11,0.9660882885958078,-0.3046887478637566
11,0.2649477911646586,0.0,1.0,0.3716614671789725,28,4,14,-0.7091720198753005,1.068990051128781
7,-0.3273092369477912,1.0,0.0,-0.9634223608752274,28,4,0,1.8831713138161688,0.7939790418770342
0,0.9738955823293173,0.5,0.5,0.0,25,5,11,1.0581349190056277,-0.24267649056359097
2,1.4809236947791165,-0.5,0.0,-1.0375936846560163,25,5,11,0.5983683081097709,-0.11052212421191615
11,-0.07630522088353414,0.0,0.5,-0.8293043507510612,28,4,14,-0.06091707954288452,1.5544303557178993
2,-0.23102409638554217,-0.5,-0.5,-1.4785574452157748,25,3,1,-0.6046154705655677,-0.10819902674169075
12,0.5763052208835341,0.5,0.0,-0.4919772343781583,28,4,9,-0.45284358770039773,0.17112277283273564
2,-0.18674698795180722,-0.5,0.0,-1.4064182124974733,25,7,13,0.5265791455345757,1.2081562538396973
10,1.1746987951807228,3.0,0.5,1.43850927498484,28,4,9,-0.21849277998462915,0.29904055342326685
10,0.4267068273092369,1.0,0.0,0.19486954474257162,28,4,9,-0.8656195804618749,-0.13020018451221052
4,-0.5522088353413654,0.0,-0.5,-1.850430109650963,25,3,1,-0.42454883632713586,-0.028006651888278822
0,2.680722891566265,0.0,0.5,0.0,25,5,11,0.6221105760027028,-0.21999462961616867
11,-0.5020080321285141,-0.5,-0.5,0.0,25,8,19,-0.7906672916799359,-1.356828298791957
0,-0.32630522088353414,0.0,0.0,0.0,25,3,1,-0.24473429400776,-0.5145580461108425
2,-0.4779116465863454,0.0,-0.5,-1.7112318718705783,25,7,13,0.7321378621633079,1.5885041009380283
10,2.3795180722891565,0.5,1.0,1.4507018213597642,28,4,9,-0.40789594072952134,-0.5889387197121048
12,24.221887550200805,2.0,1.5,9.973291737431781,28,4,12,0.6369794364804509,-0.2605291186525196
7,-0.11546285140562249,0.5,0.0,0.0,28,4,14,-0.3768715243678524,1.4659181654357412
7,-0.05030120481927711,0.0,0.0,-0.8628338532821027,28,4,16,-1.2359061076355957,-1.2523542126463652
10,0.1636546184738956,0.0,0.0,0.8908607336444947,28,4,16,-1.4875063904679575,-2.1293581364474163
0,-0.5522088353413654,-1.0,-0.5,0.0,25,7,13,0.21881597704952727,0.8220996024811607
0,-0.608433734939759,-1.0,-0.5,0.0,25,7,13,0.19716572987902603,1.117504993399591
0,-0.38755020080321284,-1.0,-0.5,0.0,25,5,11,0.7170134877042134,-0.12448742267534835
0,-0.40160642570281124,0.0,-0.5,0.0,25,5,11,0.21482014902852722,-0.5381056269418197
10,-0.2259046184738956,0.5,0.0,0.0,28,4,9,-0.5638130816672531,0.7270485062445879
10,0.3152610441767068,0.0,0.5,0.34118010124166204,28,4,9,-1.3094359592087994,-0.042206436765866516
7,-0.14558232931726908,0.0,0.0,-0.9024596290006064,28,4,9,-0.8681906898992794,0.1954331765553237
10,1.4809236947791165,4.0,2.0,0.0,28,4,14,-0.3690543935006333,1.438553501964147
2,-0.2660642570281124,-0.5,0.0,-1.1950807419987872,25,8,19,-0.8678245292385088,-1.3261046421724625
10,0.7781124497991968,3.0,0.5,0.82888195623863,28,4,12,1.0493915499560178,0.02344876980399882
2,-0.1256024096385542,0.0,-0.5,-1.6523012310584446,25,5,11,0.4112431001363105,-0.37520089032842985
2,0.8283132530120482,0.0,0.0,-0.7022986593456008,25,5,11,0.5364027455679397,-0.4057514029712416
0,-0.1465863453815261,-1.0,-0.5,0.0,25,5,11,0.46127707229864984,-0.2564458889847764
2,0.42570281124497994,-0.5,0.0,-0.026628381068551348,25,3,1,-0.7544059793878122,-0.38120156586374776
0,-0.3885542168674699,-1.0,-0.5,0.0,25,5,11,0.09805824435923631,-0.43027551583074947
0,-0.37751004016064255,-0.5,-0.5,0.0,25,7,13,0.1597831218562316,0.8844393492456439
0,-0.12650602409638553,-1.0,-0.5,0.0,25,5,11,0.17693107579267942,-0.4403643680044203
8,0.5773092369477911,0.0,0.18693042898421863,0.0,28,4,0,1.05296532363282,0.21108836023125366
7,-0.11546285140562249,0.5,0.0,0.0,28,4,14,-0.3768715243678524,1.4659181654357412
2,-0.1256024096385542,0.0,-0.5,-1.6523012310584446,25,5,11,0.4112431001363105,-0.37520089032842985
12,24.221887550200805,2.0,1.5,9.973291737431781,28,4,12,0.6369794364804509,-0.2605291186525196
10,0.3152610441767068,0.0,0.5,0.34118010124166204,28,4,9,-1.3094359592087994,-0.042206436765866516
0,-0.3885542168674699,-1.0,-0.5,0.0,25,5,11,0.09805824435923631,-0.43027551583074947
0,-0.22590361445783133,0.0,0.0,-1.2032091062487367,25,5,11,1.0387238412342585,-0.06149566516422998
7,-0.1395582329317269,0.0,0.0,0.0,28,4,14,-0.38078408220742677,1.447543137234342
2,1.4357429718875503,-0.5,0.0,-0.7459886171890792,25,5,11,0.5752249011106779,-0.5209732777960774
11,1.6817269076305221,1.0,1.0,2.2513456999797867,28,4,9,-0.3538627184838916,-0.07494252109170745
11,1.028,1.5,1.0,1.0666366105496519,28,4,14,0.02088731855166412,1.526958837677986
0,-0.5673694779116466,-0.5,-0.5,-1.355615935935289,25,0,20,1.8792849917872436,0.25325732840761445
0,-0.42771084337349397,-1.0,-0.5,-1.4572204890596574,25,3,1,-1.1400267675053368,-0.8901746103715923
10,0.6566265060240963,2.0,0.18693042898421863,2.04813659373105,28,4,9,-1.0242732305125133,0.27563742413856446
11,-0.26616465863453814,1.0,0.0,-0.30299276556683324,28,4,9,-1.0612349248785402,0.35425468350111095
7,-0.22690763052208834,0.0,0.0,-1.0040641821249747,28,4,16,-1.1023407366296987,-1.3454017857239984
10,1.6616465863453815,2.0,2.0,0.5647101181152724,28,4,14,0.3075386443269027,1.3071154569788614
10,5.190763052208835,2.5,2.0,4.385041315591522,28,4,9,-0.2552867933003746,-0.3132855936553641
2,3.9407630522088355,0.0,0.0,-0.1262008431304323,25,5,11,0.5785716779915625,-0.2756955416169967
10,-0.04718875502008032,0.5,0.5,-0.8983954468756317,28,4,16,-2.0349861602772923,-2.780684222231629
10,0.30120481927710846,1.5,0.5,1.188562074298894,28,4,0,1.3164139266632482,0.2540528013062899
2,-0.2761044176706827,-1.0,-0.5,-1.4866858094657243,25,7,13,0.4525542356224577,1.1422536987317538
12,0.9538152610441767,0.5,1.0,-0.10791202356804602,28,4,9,-0.7631447856877828,-0.06796333473953062
2,0.06325301204819277,-0.5,0.0,-1.054866458687159,25,3,1,-0.9882628694520965,-0.5938203904608049
2,-0.45180722891566266,0.0,-0.5,0.0,28,4,9,-0.35097335725721396,-0.08775418597312903
7,14.231927710843374,0.0,0.0,0.0,28,4,14,-0.05152580004050823,1.4969455660600364
7,0.024096385542168676,0.0,0.0,0.07294408099332962,28,4,16,-1.8523780744742333,-2.0453941910843745
0,-0.642570281124498,0.0,-0.5,-1.7112318718705783,25,0,20,2.0653778776485288,0.3232391556066447
10,0.4267068273092369,1.0,1.0,0.524068296865525,28,4,16,-2.3958266549526397,-3.0792101623072883
0,-0.4779116465863454,-0.5,-0.5,-1.4064182124974733,28,4,14,-0.5470107560180769,0.9487113827902341
0,-0.5682730923694779,-0.5,-0.5,0.0,25,3,1,-0.7524029322839577,-0.025735992308119255
0,-0.25100401606425704,-1.0,-0.5,-1.355615935935289,25,5,11,0.5572294164235445,-0.2661370047091095
0,-0.32630522088353414,0.5,-0.5,0.0,25,5,11,1.181549312689609,0.024016682047456717
0,-0.4267078313253012,-0.5,-0.5,0.0,25,3,1,-0.03340712111238151,-0.046630018021990696
2,10.015060240963855,1.0,2.0,2.3976562564788773,25,3,1,-0.24309284481503668,-0.5865156934324981
0,-0.5883534136546185,-1.0,-0.5,-1.4572204890596574,25,0,20,1.9329577568090914,0.26870770749403144
10,6.149598393574297,1.5,2.0,30.294202362305448,28,4,0,1.7707212075823717,0.5877615974470548
10,0.15461847389558234,1.0,0.0,0.21112627324247055,28,4,0,1.2077520433405213,0.5329729068547221
2,-0.2259046184738956,-0.5,-0.5,-1.2723002023733072,25,3,1,-0.3645589443910795,0.23518307602859365
2,-0.12650602409638553,0.0,0.0,-0.9085559021880685,25,7,13,0.29647739844637444,0.5654517487008436
10,0.5773092369477911,1.0,1.0,0.0,28,4,9,-1.4220834043658175,0.03912374136293005
7,-0.17670682730923695,0.0,0.0,-1.0121925463749242,28,4,9,-1.184524983634017,0.30736729461123224
0,4.668674698795181,0.5,1.0,0.0,25,5,11,0.6580114310711256,-0.25407431120114166
0,-0.6034136546184738,-1.0,-0.5,0.0,25,7,13,0.1527701756178402,0.937364021254421
2,-0.2359437751004016,0.0,-0.5,-1.6309642749023274,25,5,11,0.9123539264533824,-0.21837202320598767
0,0.22590361445783133,0.0,0.0,0.0,25,5,11,0.5683248829265709,-0.2249366534082476
10,1.4688755020080322,1.5,1.0,1.1133747049868614,28,4,9,-1.1157346882775745,-0.5164893434965744
7,0.3514056224899598,0.0,0.0,-0.9593581787502526,28,4,9,-1.2633795640688215,-0.7008362301842923
2,0.013052208835341365,0.0,0.0,-1.5019264924343796,25,5,11,-0.02662687510697738,-0.5193655122981473
11,0.1706827309236948,0.5,0.0,0.0,28,4,14,0.4576747814364188,1.4210095648509098
2,0.5220883534136547,-1.0,0.0,-1.45518839799717,25,5,11,0.5728705222824823,-0.24379153777355228
0,-0.4879518072289157,-1.0,-0.5,-1.2946532040606682,25,7,13,0.11631380577743661,0.8953385152302411
0,0.1746987951807229,-1.0,-0.5,0.0,25,5,11,0.7378823639942461,-0.2016324635388327
4,1.680722891566265,2.0,1.0,0.08513662736825382,28,4,9,-0.24471376163426115,-0.09329776140996483
0,-0.5381526104417671,-1.0,-0.5,-1.4572204890596574,28,4,14,-0.014249275947498556,1.0586963943654566
10,0.5271084337349398,0.0,1.5,1.0422515177998035,28,4,14,0.3305337619618642,0.30689832178292126
7,0.025100401606425703,-0.5,0.0,-1.0792515514370074,28,4,9,-1.1061358036653492,-0.5671354407720195
12,0.6275100401606426,1.5,1.0,0.6256728499898934,28,4,9,-0.8835831259013704,-0.08037132680677035
0,-0.276109437751004,0.0,-0.5,0.0,25,3,1,-0.21080226542069366,-0.5490977959767197
2,0.1706827309236948,0.0,0.0,-1.0254011382810921,25,5,11,1.1784546277278616,-0.044906493408193936
7,0.055220883534136546,-0.5,0.0,-1.0812836424994947,16,10,11,-1.1833398094079894,-0.13600001303453133
7,-0.050200803212851405,0.0,0.0,0.0,28,4,16,-1.7907011058487354,-1.7676039736581546
2,-0.49698795180722893,0.0,0.0,-1.13513405565541,25,0,20,1.2108775268624765,0.30339190890618334
10,-0.03614457831325301,0.0,1.0,-0.28876812812942165,28,4,16,-2.02760477200327,-2.941900063026474
0,-0.5391566265060241,-1.0,-0.5,-1.4064182124974733,25,3,1,-1.2699750187126546,-0.6706517933779881
0,1.5803212851405624,-0.5,0.0,0.21011022771122687,25,5,11,0.39593051225335474,-0.5263684441099818
7,-0.23694779116465864,0.0,0.0,-0.878074536250758,28,4,9,-1.4111544782255614,0.1803241384515221
0,-0.5773092369477911,0.0,-0.5,0.0,25,7,13,0.4004613226728368,0.5756632857494597
4,0.6726907630522089,0.0,0.0,-0.6037422428149635,25,5,11,0.4777440358472632,-0.251141746932987
0,-0.6024096385542169,-1.0,-0.5,0.0,25,7,13,-0.5490195065590009,0.9272791266574066
0,-0.4467871485943775,-0.5,-0.5,-1.355615935935289,25,3,1,-1.2553217481566854,-0.18509078270211218
10,0.9789156626506024,4.0,1.5,1.8134300760137592,28,4,0,1.5150977202310114,0.22503387081168458
12,0.1144578313253012,0.0,0.0,-0.4635279595033352,28,4,14,0.09322401108691047,0.5908029950719976
0,-0.677710843373494,0.0,-0.5,0.0,25,7,13,0.19341400896523336,0.8308854225557958
10,0.0642570281124498,1.0,0.0,0.0,28,4,14,-0.2316255142140892,1.297454023079171
2,-0.1606425702811245,-0.5,-0.5,-1.0812836424994947,25,7,13,0.42990018352520953,0.5488368526969621
2,0.07429718875502007,-1.0,0.0,-1.0497862310309405,25,3,1,-0.4311625419696077,-0.7087306061275271
12,9.964859437751004,1.0,2.0,3.644344123314877,28,4,12,0.7054001491139136,-0.17034089467573962
12,2.3845381526104417,1.0,2.0,3.26739123122347,28,4,12,1.1540359321968157,0.0034560821631688843
12,-0.4267218875502008,-0.5,-0.5,-1.0528343676246716,28,4,9,-0.6525380303194886,0.3401637319803114
0,-0.3890562248995984,-1.0,-0.5,0.0,25,7,13,0.4239948447684896,0.5849685377542839
2,0.5622489959839357,-1.0,0.0,-1.3302147976541971,25,5,11,0.6028637572193247,-0.4107804934486386
11,-0.05622489959839357,0.0,0.0,-1.0304813659373104,28,4,16,-1.0490558053295505,-1.9133150186883294
0,-0.42771084337349397,-1.0,-0.5,0.0,25,5,11,0.7470477873880537,-0.14931626893375052
2,0.5622489959839357,-1.0,0.0,-1.3302147976541971,25,5,11,0.6028637572193247,-0.4107804934486386
11,-0.05622489959839357,0.0,0.0,-1.0304813659373104,28,4,16,-1.0490558053295505,-1.9133150186883294
0,-0.5090361445783133,-1.0,-0.5,0.0,25,7,13,0.06949999419269826,1.000091610526882
10,0.7580321285140562,1.5,1.0,0.0,28,4,14,0.6405292557215452,0.450144785979018
0,0.47690763052208834,-0.5,0.0,0.0,25,5,11,0.38346393947538077,-0.5964937334610525
2,-0.20080321285140562,0.0,-0.5,-1.753905784182813,25,3,1,0.1594169611954611,-0.0877917829509439
0,-0.5371485943775101,0.0,-0.5,0.0,25,5,11,0.5580187721159428,-0.203915985242915
0,-0.40763052208835343,-0.5,-0.5,-1.2032091062487367,25,3,1,-1.5377479677401458,-0.2899576583262915
0,-0.3785140562248996,-1.0,-0.5,-1.4572204890596574,25,3,1,-0.7410245753015055,-0.38327929358408264
11,-0.286144578313253,-0.5,0.0,-1.3830491652788686,25,7,13,-0.09434264291689747,1.0844651650689496
7,-0.2761144578313253,0.0,0.0,-0.4086615008161763,28,4,0,1.4478952617587255,1.1386592297754634
2,-0.5281124497991968,-1.0,-0.5,-1.5374880860279085,25,0,20,1.2352677052081749,0.2950641783241242
4,0.015060240963855422,1.0,-0.5,-1.0182888195623863,28,4,16,-1.0837281400500876,-1.9882062196722334
2,14.48293172690763,0.5,1.5,2.1131635077306457,25,5,11,0.3794555638928116,-0.6496894994675655
0,-0.4066265060240964,0.0,0.0,-1.0,25,7,13,0.2566617041635981,0.8204522612170875
10,0.7279116465863453,2.0,0.5,-0.16277848225520491,28,4,9,-0.8647948634595484,-0.8799561475638976
7,-0.15673895582329317,0.0,0.0,0.0,28,4,16,-1.2134550978984762,-1.5616239838247528
2,-0.6024096385542169,0.0,-0.5,0.0,25,3,1,-0.6525779543790563,0.6277350999987451
2,0.15060240963855423,-0.5,-0.5,-1.0365776391247725,25,5,11,-0.09174529766884351,-0.7322366324040329
12,1.0793172690763053,0.5,1.0,0.0,28,4,9,-0.6442589210484232,-0.06742213613801194
0,-0.37600401606425704,-0.5,-0.5,-1.0,25,7,13,0.9116695140033387,1.4050506371701794
0,-0.42771084337349397,0.0,0.0,0.0,28,4,9,-1.455276267506762,-0.4245924358183892
11,-0.5783132530120482,-0.5,-0.5,-1.304813659373105,28,4,0,1.9005234508002562,0.22260095059057722
